"Date","Price","Open","High","Low","Vol.","Change %"
"Sep 29, 2015","55.15","55.15","55.15","55.15","0.16K","-0.54%"
"Sep 28, 2015","55.45","55.45","55.45","55.45","0.09K","-3.65%"
"Sep 25, 2015","57.55","57.55","57.55","57.55","0.04K","-0.17%"
"Sep 24, 2015","57.65","57.65","57.65","57.65","0.15K","0.00%"
"Sep 23, 2015","57.65","57.65","57.65","57.65","0.11K","-0.09%"
"Sep 22, 2015","57.70","57.70","57.70","57.70","0.12K","-0.09%"
"Sep 21, 2015","57.75","57.75","57.75","57.75","0.02K","-0.09%"
"Sep 18, 2015","57.80","57.80","57.80","57.80","0.05K","-0.09%"
"Sep 17, 2015","57.85","57.85","57.85","57.85","0.06K","-0.09%"
"Sep 16, 2015","57.90","57.90","57.90","57.90","0.05K","0.43%"
"Sep 15, 2015","57.65","57.65","57.65","57.65","0.24K","0.00%"
"Sep 14, 2015","57.65","57.65","57.65","57.65","0.16K","-0.09%"
"Sep 11, 2015","57.70","57.70","57.70","57.70","0.03K","-0.17%"
"Sep 10, 2015","57.80","57.80","57.80","57.80","0.01K","0.00%"
"Sep 09, 2015","57.80","57.80","57.80","57.80","0.03K","-0.52%"
"Sep 08, 2015","58.10","58.10","58.10","58.10","0.03K","0.43%"
"Sep 07, 2015","57.85","57.85","57.85","57.85","0.06K","-2.03%"
"Sep 04, 2015","59.05","59.05","59.05","59.05","0.07K","-0.59%"
"Sep 03, 2015","59.40","59.40","59.40","59.40","0.02K","-0.42%"
"Sep 02, 2015","59.65","59.65","59.65","59.65","0.16K","0.00%"
"Sep 01, 2015","59.65","59.65","59.65","59.65","0.13K","1.97%"
"Aug 28, 2015","58.50","58.50","58.50","58.50","0.07K","0.17%"
"Aug 27, 2015","58.40","58.40","58.40","58.40","0.07K","-0.34%"
"Aug 26, 2015","58.60","58.60","58.60","58.60","0.01K","0.09%"
"Aug 25, 2015","58.55","58.55","58.55","58.55","0.08K","0.09%"
"Aug 24, 2015","58.50","58.50","58.50","58.50","0.09K","-0.51%"
"Aug 21, 2015","58.80","58.80","58.80","58.80","0.05K","-0.17%"
"Aug 20, 2015","58.90","58.90","58.90","58.90","0.09K","0.08%"
"Aug 19, 2015","58.85","58.85","58.85","58.85","0.05K","-0.17%"
"Aug 18, 2015","58.95","58.95","58.95","58.95","0.09K","-0.34%"
"Aug 17, 2015","59.15","59.15","59.15","59.15","0.01K","-0.34%"
"Aug 14, 2015","59.35","59.35","59.35","59.35","0.01K","0.17%"
"Aug 13, 2015","59.25","59.25","59.25","59.25","0.05K","-0.25%"
"Aug 12, 2015","59.40","59.40","59.40","59.40","0.01K","-0.75%"
"Aug 11, 2015","59.85","59.85","59.85","59.85","0.01K","-0.42%"
"Aug 10, 2015","60.10","60.10","60.10","60.10","-","0.08%"
"Aug 07, 2015","60.05","60.05","60.05","60.05","0.05K","-0.50%"
"Aug 06, 2015","60.35","60.35","60.35","60.35","0.13K","0.67%"
"Aug 05, 2015","59.95","59.95","59.95","59.95","0.02K","1.35%"
"Aug 04, 2015","59.15","59.15","59.15","59.15","0.04K","0.94%"
"Aug 03, 2015","58.60","58.60","58.60","58.60","0.06K","-2.82%"
"Jul 31, 2015","60.30","60.30","60.30","60.30","0.01K","0.08%"
"Jul 30, 2015","60.25","60.25","60.25","60.25","0.08K","0.00%"
"Jul 29, 2015","60.25","60.25","60.25","60.25","0.04K","0.00%"
"Jul 28, 2015","60.25","60.25","60.25","60.25","0.07K","-0.17%"
"Jul 27, 2015","60.35","60.35","60.35","60.35","0.03K","-0.08%"
"Jul 24, 2015","60.40","60.40","60.40","60.40","0.02K","0.08%"
"Jul 23, 2015","60.35","60.35","60.35","60.35","0.01K","-0.17%"
"Jul 22, 2015","60.45","60.45","60.45","60.45","0.04K","0.00%"
"Jul 21, 2015","60.45","60.45","60.45","60.45","0.03K","-0.17%"
"Jul 20, 2015","60.55","60.55","60.55","60.55","0.01K","0.41%"
"Jul 17, 2015","60.30","60.30","60.30","60.30","0.04K","-0.25%"
"Jul 16, 2015","60.45","60.45","60.45","60.45","0.01K","-0.08%"
"Jul 15, 2015","60.50","60.50","60.50","60.50","0.10K","0.25%"
"Jul 14, 2015","60.35","60.35","60.35","60.35","0.01K","0.00%"
"Jul 13, 2015","60.35","60.35","60.35","60.35","0.01K","0.08%"
"Jul 10, 2015","60.30","60.30","60.30","60.30","0.01K","0.42%"
"Jul 09, 2015","60.05","60.05","60.05","60.05","0.03K","0.50%"
"Jul 08, 2015","59.75","59.75","59.75","59.75","0.01K","0.50%"
"Jul 07, 2015","59.45","59.45","59.45","59.45","0.15K","-1.00%"
"Jul 06, 2015","60.05","60.05","60.05","60.05","0.04K","-0.17%"
"Jul 03, 2015","60.15","60.15","60.15","60.15","0.10K","-0.41%"
"Jul 02, 2015","60.40","60.40","60.40","60.40","0.05K","-0.25%"
"Jul 01, 2015","60.55","60.55","60.55","60.55","0.02K","-0.41%"
"Jun 30, 2015","60.80","60.80","60.80","60.80","0.01K","0.58%"
"Jun 29, 2015","60.45","60.45","60.45","60.45","0.01K","0.42%"
"Jun 26, 2015","60.20","60.20","60.20","60.20","0.02K","0.08%"
"Jun 25, 2015","60.15","60.15","60.15","60.15","0.14K","-0.08%"
"Jun 24, 2015","60.20","60.20","60.20","60.20","0.03K","0.00%"
"Jun 23, 2015","60.20","60.20","60.20","60.20","0.09K","0.00%"
"Jun 22, 2015","60.20","60.20","60.20","60.20","0.03K","0.00%"
"Jun 19, 2015","60.20","60.20","60.20","60.20","0.01K","0.08%"
"Jun 18, 2015","60.15","60.15","60.15","60.15","0.03K","-0.41%"
"Jun 17, 2015","60.40","60.40","60.40","60.40","0.05K","0.00%"
"Jun 16, 2015","60.40","60.40","60.40","60.40","0.02K","0.17%"
"Jun 15, 2015","60.30","60.30","60.30","60.30","-","0.50%"
"Jun 12, 2015","60.00","60.00","60.00","60.00","0.08K","-0.66%"
"Jun 11, 2015","60.40","60.40","60.40","60.40","0.01K","1.51%"
"Jun 10, 2015","59.50","59.50","59.50","59.50","0.02K","1.97%"
"Jun 09, 2015","58.35","58.35","58.35","58.35","0.04K","0.43%"
"Jun 08, 2015","58.10","58.10","58.10","58.10","0.01K","0.00%"
"Jun 05, 2015","58.10","58.10","58.10","58.10","0.01K","0.09%"
"Jun 04, 2015","58.05","58.05","58.05","58.05","0.01K","0.17%"
"Jun 03, 2015","57.95","57.95","57.95","57.95","0.05K","0.35%"
"Jun 02, 2015","57.75","57.75","57.75","57.75","0.04K","0.96%"
"Jun 01, 2015","57.20","57.20","57.20","57.20","0.05K","-4.75%"
"May 29, 2015","60.05","60.05","60.05","60.05","0.11K","-0.08%"
"May 28, 2015","60.10","60.10","60.10","60.10","0.06K","0.00%"
"May 27, 2015","60.10","60.10","60.10","60.10","0.09K","0.08%"
"May 26, 2015","60.05","60.05","60.05","60.05","0.01K","0.08%"
"May 22, 2015","60.00","60.00","60.00","60.00","0.02K","-0.50%"
"May 21, 2015","60.30","60.30","60.30","60.30","0.01K","0.25%"
"May 20, 2015","60.15","60.15","60.15","60.15","0.01K","0.00%"
"May 19, 2015","60.15","60.15","60.15","60.15","0.04K","-0.82%"
"May 18, 2015","60.65","60.65","60.65","60.65","0.02K","-1.06%"
"May 15, 2015","61.30","61.30","61.30","61.30","0.04K","-0.33%"
"May 14, 2015","61.50","61.50","61.50","61.50","0.01K","0.16%"
"May 13, 2015","61.40","61.40","61.40","61.40","0.06K","0.00%"
"May 12, 2015","61.40","61.40","61.40","61.40","0.10K","-0.32%"
"May 11, 2015","61.60","61.60","61.60","61.60","0.02K","-0.40%"
"May 08, 2015","61.85","61.85","61.85","61.85","0.02K","0.00%"
"May 07, 2015","61.85","61.85","61.85","61.85","0.15K","-0.72%"
"May 06, 2015","62.30","62.30","62.30","62.30","0.02K","-0.32%"
"May 05, 2015","62.50","62.50","62.50","62.50","0.01K","0.48%"
"May 01, 2015","62.20","62.20","62.20","62.20","0.04K","0.24%"
"Apr 30, 2015","62.05","62.05","62.05","62.05","0.05K","0.24%"
"Apr 29, 2015","61.90","61.90","61.90","61.90","0.35K","-0.08%"
"Apr 28, 2015","61.95","61.95","61.95","61.95","0.23K","0.49%"
"Apr 27, 2015","61.65","61.65","61.65","61.65","0.04K","5.29%"
"Apr 24, 2015","58.55","58.55","58.55","58.55","0.05K","0.26%"
"Apr 23, 2015","58.40","58.40","58.40","58.40","0.01K","0.17%"
"Apr 22, 2015","58.30","58.30","58.30","58.30","0.01K","0.00%"
"Apr 21, 2015","58.30","58.30","58.30","58.30","0.04K","1.57%"
"Apr 20, 2015","57.40","57.40","57.40","57.40","0.03K","-0.86%"
"Apr 17, 2015","57.90","57.90","57.90","57.90","0.01K","1.94%"
"Apr 16, 2015","56.80","56.80","56.80","56.80","0.06K","1.97%"
"Apr 15, 2015","55.70","55.70","55.70","55.70","0.03K","0.54%"
"Apr 14, 2015","55.40","55.40","55.40","55.40","0.21K","0.73%"
"Apr 13, 2015","55.00","55.00","55.00","55.00","0.18K","0.64%"
"Apr 10, 2015","54.65","54.65","54.65","54.65","0.01K","-1.18%"
"Apr 09, 2015","55.30","55.30","55.30","55.30","0.02K","0.91%"
"Apr 08, 2015","54.80","54.80","54.80","54.80","0.02K","-0.36%"
"Apr 07, 2015","55.00","55.00","55.00","55.00","0.02K","-1.08%"
"Apr 02, 2015","55.60","55.60","55.60","55.60","0.06K","-0.71%"
"Apr 01, 2015","56.00","56.00","56.00","56.00","0.06K","-1.41%"
"Mar 31, 2015","56.80","56.80","56.80","56.80","0.02K","-0.70%"
"Mar 30, 2015","57.20","57.20","57.20","57.20","0.01K","-9.64%"
"Mar 27, 2015","63.30","63.30","63.30","63.30","0.01K","-0.08%"
"Mar 26, 2015","63.35","63.35","63.35","63.35","0.04K","0.16%"
"Mar 25, 2015","63.25","63.25","63.25","63.25","-","0.80%"
"Mar 24, 2015","62.75","62.75","62.75","62.75","0.01K","0.56%"
"Mar 23, 2015","62.40","62.40","62.40","62.40","0.05K","-2.58%"
"Mar 20, 2015","64.05","64.05","64.05","64.05","0.02K","-0.47%"
"Mar 19, 2015","64.35","64.35","64.35","64.35","0.02K","-0.46%"
"Mar 18, 2015","64.65","64.65","64.65","64.65","0.02K","-0.08%"
"Mar 17, 2015","64.70","64.70","64.70","64.70","0.03K","0.39%"
"Mar 16, 2015","64.45","64.45","64.45","64.45","0.03K","-0.77%"
"Mar 13, 2015","64.95","64.95","64.95","64.95","0.02K","-0.46%"
"Mar 12, 2015","65.25","65.25","65.25","65.25","0.05K","-0.38%"
"Mar 11, 2015","65.50","65.50","65.50","65.50","0.02K","0.77%"
"Mar 10, 2015","65.00","65.00","65.00","65.00","-","-0.38%"
"Mar 09, 2015","65.25","65.25","65.25","65.25","-","-0.38%"
"Mar 06, 2015","65.50","65.50","65.50","65.50","0.02K","-2.24%"
"Mar 05, 2015","67.00","67.00","67.00","67.00","0.04K","-0.07%"
"Mar 04, 2015","67.05","67.05","67.05","67.05","0.03K","-0.37%"
"Mar 03, 2015","67.30","67.30","67.30","67.30","0.09K","-4.61%"
"Mar 02, 2015","70.55","70.55","70.55","70.55","0.01K","-0.70%"
"Feb 27, 2015","71.05","71.05","71.05","71.05","0.17K","-0.07%"
"Feb 26, 2015","71.10","71.10","71.10","71.10","0.05K","1.72%"
"Feb 25, 2015","69.90","69.90","69.90","69.90","0.07K","-1.62%"
"Feb 24, 2015","71.05","71.05","71.05","71.05","0.01K","0.28%"
"Feb 23, 2015","70.85","70.85","70.85","70.85","0.05K","0.07%"
"Feb 20, 2015","70.80","70.80","70.80","70.80","0.10K","0.78%"
"Feb 19, 2015","70.25","70.25","70.25","70.25","0.02K","-0.57%"
"Feb 18, 2015","70.65","70.65","70.65","70.65","0.01K","0.14%"
"Feb 17, 2015","70.55","70.55","70.55","70.55","0.03K","0.07%"
"Feb 16, 2015","70.50","70.50","70.50","70.50","0.01K","1.29%"
"Feb 13, 2015","69.60","69.60","69.60","69.60","0.01K","-0.93%"
"Feb 12, 2015","70.25","70.25","70.25","70.25","0.11K","0.93%"
"Feb 11, 2015","69.60","69.60","69.60","69.60","0.07K","0.72%"
"Feb 10, 2015","69.10","69.10","69.10","69.10","0.02K","0.73%"
"Feb 09, 2015","68.60","68.60","68.60","68.60","0.03K","1.70%"
"Feb 06, 2015","67.45","67.45","67.45","67.45","0.03K","0.52%"
"Feb 05, 2015","67.10","67.10","67.10","67.10","0.05K","0.45%"
"Feb 04, 2015","66.80","66.80","66.80","66.80","0.10K","-0.07%"
"Feb 03, 2015","66.85","66.85","66.85","66.85","0.03K","3.64%"
"Feb 02, 2015","64.50","64.50","64.50","64.50","0.01K","3.28%"
"Jan 30, 2015","62.45","62.45","62.45","62.45","0.01K","0.00%"
"Jan 29, 2015","62.45","62.45","62.45","62.45","0.07K","0.00%"
"Jan 28, 2015","62.45","62.45","62.45","62.45","0.01K","0.16%"
"Jan 27, 2015","62.35","62.35","62.35","62.35","-","0.73%"
"Jan 26, 2015","61.90","61.90","61.90","61.90","0.02K","-0.64%"
"Jan 23, 2015","62.30","62.30","62.30","62.30","-","-0.32%"
"Jan 22, 2015","62.50","62.50","62.50","62.50","0.01K","0.32%"
"Jan 21, 2015","62.30","62.30","62.30","62.30","0.02K","1.55%"
"Jan 20, 2015","61.35","61.35","61.35","61.35","0.02K","0.82%"
"Jan 19, 2015","60.85","60.85","60.85","60.85","0.03K","0.50%"
"Jan 16, 2015","60.55","60.55","60.55","60.55","0.01K","0.41%"
"Jan 15, 2015","60.30","60.30","60.30","60.30","0.06K","0.42%"
"Jan 14, 2015","60.05","60.05","60.05","60.05","0.03K","-0.41%"
"Jan 13, 2015","60.30","60.30","60.30","60.30","0.02K","0.42%"
"Jan 12, 2015","60.05","60.05","60.05","60.05","0.03K","-0.58%"
"Jan 09, 2015","60.40","60.40","60.40","60.40","0.01K","-0.33%"
"Jan 08, 2015","60.60","60.60","60.60","60.60","0.03K","0.00%"
"Jan 07, 2015","60.60","60.60","60.60","60.60","0.03K","-1.38%"
"Jan 06, 2015","61.45","61.45","61.45","61.45","0.06K","0.33%"
"Jan 05, 2015","61.25","61.25","61.25","61.25","0.03K","-0.08%"
"Jan 02, 2015","61.30","61.30","61.30","61.30","0.02K","-1.61%"
"Dec 31, 2014","62.30","62.30","62.30","62.30","-","-0.08%"
"Dec 30, 2014","62.35","62.35","62.35","62.35","0.01K","0.08%"
"Dec 29, 2014","62.30","62.30","62.30","62.30","0.01K","-1.50%"
"Dec 24, 2014","63.25","63.25","63.25","63.25","-","0.00%"
"Dec 23, 2014","63.25","63.25","63.25","63.25","-","0.56%"
"Dec 22, 2014","62.90","62.90","62.90","62.90","0.01K","-0.24%"
"Dec 19, 2014","63.05","63.05","63.05","63.05","0.03K","-0.16%"
"Dec 18, 2014","63.15","63.15","63.15","63.15","0.06K","0.16%"
"Dec 17, 2014","63.05","63.05","63.05","63.05","0.02K","1.04%"
"Dec 16, 2014","62.40","62.40","62.40","62.40","0.03K","-0.87%"
"Dec 15, 2014","62.95","62.95","62.95","62.95","0.03K","-0.16%"
"Dec 12, 2014","63.05","63.05","63.05","63.05","0.01K","0.24%"
"Dec 11, 2014","62.90","62.90","62.90","62.90","0.07K","0.40%"
"Dec 10, 2014","62.65","62.65","62.65","62.65","0.01K","0.16%"
"Dec 09, 2014","62.55","62.55","62.55","62.55","0.01K","0.24%"
"Dec 08, 2014","62.40","62.40","62.40","62.40","0.01K","0.08%"
"Dec 05, 2014","62.35","62.35","62.35","62.35","0.03K","0.00%"
"Dec 04, 2014","62.35","62.35","62.35","62.35","0.03K","-0.24%"
"Dec 03, 2014","62.50","62.50","62.50","62.50","0.05K","-0.56%"
"Dec 02, 2014","62.85","62.85","62.85","62.85","0.09K","-1.33%"
"Dec 01, 2014","63.70","63.70","63.70","63.70","0.04K","0.39%"
"Nov 28, 2014","63.45","63.45","63.45","63.45","0.02K","-0.08%"
"Nov 27, 2014","63.50","63.50","63.50","63.50","0.02K","-0.08%"
"Nov 26, 2014","63.55","63.55","63.55","63.55","0.05K","0.00%"
"Nov 25, 2014","63.55","63.55","63.55","63.55","0.02K","0.08%"
"Nov 24, 2014","63.50","63.50","63.50","63.50","0.05K","0.16%"
"Nov 21, 2014","63.40","63.40","63.40","63.40","0.03K","0.63%"
"Nov 20, 2014","63.00","63.00","63.00","63.00","0.01K","-0.16%"
"Nov 19, 2014","63.10","63.10","63.10","63.10","0.04K","-0.39%"
"Nov 18, 2014","63.35","63.35","63.35","63.35","0.03K","-0.16%"
"Nov 17, 2014","63.45","63.45","63.45","63.45","0.01K","0.40%"
"Nov 14, 2014","63.20","63.20","63.20","63.20","0.04K","-0.08%"
"Nov 13, 2014","63.25","63.25","63.25","63.25","0.03K","0.00%"
"Nov 12, 2014","63.25","63.25","63.25","63.25","0.02K","-0.39%"
"Nov 11, 2014","63.50","63.50","63.50","63.50","0.03K","0.71%"
"Nov 10, 2014","63.05","63.05","63.05","63.05","0.01K","1.53%"
"Nov 07, 2014","62.10","62.10","62.10","62.10","0.02K","0.32%"
"Nov 06, 2014","61.90","61.90","61.90","61.90","0.01K","-0.40%"
"Nov 05, 2014","62.15","62.15","62.15","62.15","0.03K","-1.11%"
"Nov 03, 2014","62.85","62.85","62.85","62.85","0.03K","-2.26%"
"Oct 31, 2014","64.30","64.30","64.30","64.30","0.03K","0.00%"
"Oct 30, 2014","64.30","64.30","64.30","64.30","0.03K","0.00%"
"Oct 29, 2014","64.30","64.30","64.30","64.30","0.07K","-0.08%"
"Oct 28, 2014","64.35","64.35","64.35","64.35","0.02K","0.00%"
"Oct 27, 2014","64.35","64.35","64.35","64.35","-","0.00%"
"Oct 24, 2014","64.35","64.35","64.35","64.35","-","-0.16%"
"Oct 23, 2014","64.45","64.45","64.45","64.45","0.05K","0.00%"
"Oct 22, 2014","64.45","64.45","64.45","64.45","0.02K","0.86%"
"Oct 21, 2014","63.90","63.90","63.90","63.90","0.01K","0.00%"
"Oct 20, 2014","63.90","63.90","63.90","63.90","0.01K","-0.31%"
"Oct 17, 2014","64.10","64.10","64.10","64.10","0.02K","-0.08%"
"Oct 16, 2014","64.15","64.15","64.15","64.15","0.05K","0.16%"
"Oct 15, 2014","64.05","64.05","64.05","64.05","0.03K","-0.08%"
"Oct 14, 2014","64.10","64.10","64.10","64.10","0.01K","-0.23%"
"Oct 13, 2014","64.25","64.25","64.25","64.25","0.01K","-0.39%"
"Oct 10, 2014","64.50","64.50","64.50","64.50","0.01K","-0.54%"
"Oct 09, 2014","64.85","64.85","64.85","64.85","0.03K","-0.69%"
"Oct 08, 2014","65.30","65.30","65.30","65.30","0.01K","0.31%"
"Oct 07, 2014","65.10","65.10","65.10","65.10","0.01K","0.39%"
"Oct 06, 2014","64.85","64.85","64.85","64.85","0.01K","0.31%"
"Oct 03, 2014","64.65","64.65","64.65","64.65","0.01K","-0.54%"
"Oct 02, 2014","65.00","65.00","65.00","65.00","0.16K","0.46%"
"Oct 01, 2014","64.70","64.70","64.70","64.70","0.03K","0.08%"
"Sep 30, 2014","64.65","64.65","64.65","64.65","0.09K","0.15%"
"Sep 29, 2014","64.55","64.55","64.55","64.55","0.03K","-2.64%"
"Sep 26, 2014","66.30","66.30","66.30","66.30","0.01K","0.23%"
"Sep 25, 2014","66.15","66.15","66.15","66.15","0.03K","-0.15%"
"Sep 24, 2014","66.25","66.25","66.25","66.25","0.03K","0.08%"
"Sep 23, 2014","66.20","66.20","66.20","66.20","0.14K","0.00%"
"Sep 22, 2014","66.20","66.20","66.20","66.20","0.05K","0.15%"
"Sep 19, 2014","66.10","66.10","66.10","66.10","0.02K","-0.08%"
"Sep 18, 2014","66.15","66.15","66.15","66.15","0.01K","0.15%"
"Sep 17, 2014","66.05","66.05","66.05","66.05","0.35K","-0.23%"
"Sep 16, 2014","66.20","66.20","66.20","66.20","0.52K","0.08%"
"Sep 15, 2014","66.15","66.15","66.15","66.15","0.03K","0.38%"
"Sep 12, 2014","65.90","65.90","65.90","65.90","0.03K","-0.30%"
"Sep 11, 2014","66.10","66.10","66.10","66.10","0.05K","-0.15%"
"Sep 10, 2014","66.20","66.20","66.20","66.20","0.04K","0.08%"
"Sep 09, 2014","66.15","66.15","66.15","66.15","0.05K","-0.30%"
"Sep 08, 2014","66.35","66.35","66.35","66.35","0.12K","0.38%"
"Sep 05, 2014","66.10","66.10","66.10","66.10","0.01K","-0.68%"
"Sep 04, 2014","66.55","66.55","66.55","66.55","0.01K","-0.75%"
"Sep 03, 2014","67.05","67.05","67.05","67.05","0.03K","-0.45%"
"Sep 02, 2014","67.35","67.35","67.35","67.35","0.06K","-0.52%"
"Sep 01, 2014","67.70","67.70","67.70","67.70","0.05K","-2.24%"
"Aug 29, 2014","69.25","69.25","69.25","69.25","0.02K","0.22%"
"Aug 28, 2014","69.10","69.10","69.10","69.10","-","-0.29%"
"Aug 27, 2014","69.30","69.30","69.30","69.30","0.04K","-0.07%"
"Aug 26, 2014","69.35","69.35","69.35","69.35","-","0.14%"
"Aug 22, 2014","69.25","69.25","69.25","69.25","-","-0.72%"
"Aug 21, 2014","69.75","69.75","69.75","69.75","0.07K","-0.07%"
"Aug 20, 2014","69.80","69.80","69.80","69.80","0.06K","-0.29%"
"Aug 19, 2014","70.00","70.00","70.00","70.00","0.03K","-0.28%"
"Aug 18, 2014","70.20","70.20","70.20","70.20","0.02K","-0.07%"
"Aug 15, 2014","70.25","70.25","70.25","70.25","0.01K","0.72%"
"Aug 14, 2014","69.75","69.75","69.75","69.75","0.10K","-0.43%"
"Aug 13, 2014","70.05","70.05","70.05","70.05","0.03K","0.29%"
"Aug 12, 2014","69.85","69.85","69.85","69.85","0.09K","-0.50%"
"Aug 11, 2014","70.20","70.20","70.20","70.20","0.08K","-0.50%"
"Aug 08, 2014","70.55","70.55","70.55","70.55","0.03K","0.36%"
"Aug 07, 2014","70.30","70.30","70.30","70.30","0.01K","0.50%"
"Aug 06, 2014","69.95","69.95","69.95","69.95","0.01K","0.29%"
"Aug 05, 2014","69.75","69.75","69.75","69.75","0.07K","0.58%"
"Aug 04, 2014","69.35","69.35","69.35","69.35","0.03K","0.58%"
"Aug 01, 2014","68.95","68.95","68.95","68.95","0.02K","0.00%"
"Jul 31, 2014","68.95","68.95","68.95","68.95","0.04K","-0.86%"
"Jul 30, 2014","69.55","69.55","69.55","69.55","0.25K","-0.86%"
"Jul 29, 2014","70.15","70.15","70.15","70.15","0.05K","0.36%"
"Jul 28, 2014","69.90","69.90","69.90","69.90","0.02K","0.87%"
"Jul 25, 2014","69.30","69.30","69.30","69.30","0.03K","0.00%"
"Jul 24, 2014","69.30","69.30","69.30","69.30","0.03K","0.07%"
"Jul 23, 2014","69.25","69.25","69.25","69.25","0.04K","0.22%"
"Jul 22, 2014","69.10","69.10","69.10","69.10","0.01K","0.14%"
"Jul 21, 2014","69.00","69.00","69.00","69.00","0.01K","-0.14%"
"Jul 18, 2014","69.10","69.10","69.10","69.10","0.01K","0.14%"
"Jul 17, 2014","69.00","69.00","69.00","69.00","0.02K","0.15%"
"Jul 16, 2014","68.90","68.90","68.90","68.90","0.02K","-0.86%"
"Jul 15, 2014","69.50","69.50","69.50","69.50","0.19K","0.00%"
"Jul 14, 2014","69.50","69.50","69.50","69.50","0.25K","-0.22%"
"Jul 11, 2014","69.65","69.65","69.65","69.65","0.17K","-0.21%"
"Jul 10, 2014","69.80","69.80","69.80","69.80","0.01K","-0.07%"
"Jul 09, 2014","69.85","69.85","69.85","69.85","0.05K","-0.07%"
"Jul 08, 2014","69.90","69.90","69.90","69.90","0.01K","-0.14%"
"Jul 07, 2014","70.00","70.00","70.00","70.00","0.01K","0.21%"
"Jul 04, 2014","69.85","69.85","69.85","69.85","0.01K","-0.29%"
"Jul 03, 2014","70.05","70.05","70.05","70.05","0.05K","-0.99%"
"Jul 02, 2014","70.75","70.75","70.75","70.75","0.05K","0.07%"
"Jul 01, 2014","70.70","70.70","70.70","70.70","0.14K","-0.56%"
"Jun 30, 2014","71.10","71.10","71.10","71.10","0.06K","-1.11%"
"Jun 27, 2014","71.90","71.90","71.90","71.90","0.01K","0.07%"
"Jun 26, 2014","71.85","71.85","71.85","71.85","0.05K","-0.21%"
"Jun 25, 2014","72.00","72.00","72.00","72.00","0.02K","0.00%"
"Jun 24, 2014","72.00","72.00","72.00","72.00","0.05K","0.00%"
"Jun 23, 2014","72.00","72.00","72.00","72.00","0.02K","0.00%"
"Jun 20, 2014","72.00","72.00","72.00","72.00","0.05K","0.07%"
"Jun 19, 2014","71.95","71.95","71.95","71.95","0.06K","-0.07%"
"Jun 18, 2014","72.00","72.00","72.00","72.00","0.07K","-0.35%"
"Jun 17, 2014","72.25","72.25","72.25","72.25","0.02K","-0.34%"
"Jun 16, 2014","72.50","72.50","72.50","72.50","0.04K","0.49%"
"Jun 13, 2014","72.15","72.15","72.15","72.15","0.02K","0.14%"
"Jun 12, 2014","72.05","72.05","72.05","72.05","0.05K","-0.14%"
"Jun 11, 2014","72.15","72.15","72.15","72.15","0.05K","0.00%"
"Jun 10, 2014","72.15","72.15","72.15","72.15","0.02K","0.07%"
"Jun 09, 2014","72.10","72.10","72.10","72.10","-","-0.21%"
"Jun 06, 2014","72.25","72.25","72.25","72.25","0.02K","0.14%"
"Jun 05, 2014","72.15","72.15","72.15","72.15","0.03K","-0.07%"
"Jun 04, 2014","72.20","72.20","72.20","72.20","0.04K","-0.35%"
"Jun 03, 2014","72.45","72.45","72.45","72.45","0.02K","0.42%"
"Jun 02, 2014","72.15","72.15","72.15","72.15","0.03K","-2.37%"
"May 30, 2014","73.90","73.90","73.90","73.90","0.02K","-0.07%"
"May 29, 2014","73.95","73.95","73.95","73.95","0.02K","0.00%"
"May 28, 2014","73.95","73.95","73.95","73.95","0.02K","-0.40%"
"May 27, 2014","74.25","74.25","74.25","74.25","0.08K","0.00%"
"May 23, 2014","74.25","74.25","74.25","74.25","0.01K","0.07%"
"May 22, 2014","74.20","74.20","74.20","74.20","0.05K","-0.07%"
"May 21, 2014","74.25","74.25","74.25","74.25","-","0.00%"
"May 20, 2014","74.25","74.25","74.25","74.25","-","0.00%"
"May 19, 2014","74.25","74.25","74.25","74.25","-","0.00%"
"May 16, 2014","74.25","74.25","74.25","74.25","-","-0.07%"
"May 15, 2014","74.30","74.30","74.30","74.30","0.01K","0.00%"
"May 14, 2014","74.30","74.30","74.30","74.30","-","0.13%"
"May 13, 2014","74.20","74.20","74.20","74.20","0.01K","0.20%"
"May 12, 2014","74.05","74.05","74.05","74.05","0.01K","0.75%"
"May 09, 2014","73.50","73.50","73.50","73.50","0.02K","0.00%"
"May 08, 2014","73.50","73.50","73.50","73.50","0.01K","0.41%"
"May 07, 2014","73.20","73.20","73.20","73.20","0.03K","0.00%"
"May 06, 2014","73.20","73.20","73.20","73.20","0.04K","-0.27%"
"May 02, 2014","73.40","73.40","73.40","73.40","0.02K","-0.14%"
"May 01, 2014","73.50","73.50","73.50","73.50","0.01K","0.20%"
"Apr 30, 2014","73.35","73.35","73.35","73.35","0.01K","-0.14%"
"Apr 29, 2014","73.45","73.45","73.45","73.45","0.05K","0.20%"
"Apr 28, 2014","73.30","73.30","73.30","73.30","0.07K","-0.14%"
"Apr 25, 2014","73.40","73.40","73.40","73.40","0.01K","0.00%"
"Apr 24, 2014","73.40","73.40","73.40","73.40","0.01K","-0.07%"
"Apr 23, 2014","73.45","73.45","73.45","73.45","0.03K","-0.07%"
"Apr 22, 2014","73.50","73.50","73.50","73.50","-","-1.01%"
"Apr 17, 2014","74.25","74.25","74.25","74.25","0.01K","0.00%"
"Apr 16, 2014","74.25","74.25","74.25","74.25","-","-0.67%"
"Apr 15, 2014","74.75","74.75","74.75","74.75","0.01K","0.27%"
